Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Profit Margin
APJ-2023-116701,2023-12-18,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,66.284,2,80.0,-178.9668,-270.0
APJ-2023-107342,2023-12-18,India,Delhi,APJ,IND,Intel,1051,Tech,Enterprise,Support,28.16,4,0.0,13.2352,47.0
EMEA-2023-130309,2023-12-18,Spain,Madrid,EMEA,EU-WEST,Procter & Gamble,1077,Consumer Products,SMB,Marketing Suite - Gold,544.38,3,0.0,157.8702,29.0
AMER-2023-120936,2023-12-18,United States,San Francisco,AMER,NAMER,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,481.32,4,0.0,125.1432,26.0
AMER-2023-120936,2023-12-18,United States,San Francisco,AMER,NAMER,Amazon,1004,Tech,Strategic,Support,13.98,1,0.0,3.6348,26.0
AMER-2023-133431,2023-12-18,United States,Los Angeles,AMER,NAMER,Sprint Nextel,1081,Communications,SMB,Support,13.23,3,0.0,6.0858,46.0
AMER-2023-133431,2023-12-18,United States,Los Angeles,AMER,NAMER,Sprint Nextel,1081,Communications,SMB,ContactMatcher,15.24,5,20.0,5.1435,33.75
EMEA-2023-116855,2023-12-18,Spain,Valencia,EMEA,EU-WEST,FedEx,1036,Transportation,SMB,FinanceHub,504.9,5,0.0,80.784,16.0
EMEA-2023-103443,2023-12-18,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,SaaS Connector Pack,124.36,2,0.0,27.3592,22.0
EMEA-2023-103443,2023-12-18,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,ContactMatcher,24.816,3,20.0,8.3754,33.75
EMEA-2023-103443,2023-12-18,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,Marketing Suite - Gold,166.72,2,0.0,41.68,25.0
AMER-2023-106964,2023-12-18,United States,New York City,AMER,NAMER,Phillips 66,1056,Energy,Enterprise,ContactMatcher,11.808,2,20.0,4.2804,36.25
EMEA-2023-155362,2023-12-18,Italy,Florence,EMEA,EU,McKesson,1063,Consumer Products,Strategic,Marketing Suite - Gold,32.56,2,0.0,8.4656,26.0
AMER-2023-137463,2023-12-17,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,ChatBot Plugin,29.95,5,0.0,8.6855,29.0
AMER-2023-137463,2023-12-17,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,Data Smasher,189.95,5,0.0,45.588,24.0
APJ-2023-111808,2023-12-17,Singapore,Singapore,APJ,APAC,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,10.8,5,0.0,5.184,48.0
AMER-2023-137428,2023-12-17,United States,Richmond,AMER,NAMER,Panasonic,1091,Tech,Strategic,SaaS Connector Pack,18.96,2,0.0,7.584,40.0
AMER-2023-137428,2023-12-17,United States,Richmond,AMER,NAMER,Panasonic,1091,Tech,Strategic,ContactMatcher,24.32,5,20.0,8.208,33.75
AMER-2023-137428,2023-12-17,United States,Richmond,AMER,NAMER,Panasonic,1091,Tech,Strategic,FinanceHub,97.184,2,20.0,6.074,6.25
AMER-2023-137428,2023-12-17,United States,Richmond,AMER,NAMER,Panasonic,1091,Tech,Strategic,FinanceHub,81.568,2,20.0,9.1764,11.25
AMER-2023-137463,2023-12-17,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,FinanceHub,44.4,3,0.0,22.2,50.0
AMER-2023-137463,2023-12-17,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,ContactMatcher,5.984,2,20.0,2.244,37.5
EMEA-2023-104381,2023-12-17,United Kingdom,Liverpool,EMEA,UKIR,Kroger,1057,Retail,Enterprise,ContactMatcher,33.376,4,20.0,10.43,31.25
AMER-2023-137463,2023-12-17,United States,Sacramento,AMER,NAMER,Walgreens,1095,Retail,Strategic,Data Smasher,149.95,5,0.0,31.4895,21.0
AMER-2023-161578,2023-12-17,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,Enterprise,Marketing Suite - Gold,158.9,5,0.0,7.945,5.0
AMER-2023-161578,2023-12-17,United States,New York City,AMER,NAMER,Philip Morris International,1075,Consumer Products,Enterprise,Support,13.36,2,0.0,6.4128,48.0
APJ-2023-136063,2023-12-16,Australia,Hobart,APJ,ANZ,American Express,1005,Finance,Strategic,ChatBot Plugin,10.192,7,20.0,1.0192,10.0
AMER-2023-119564,2023-12-16,Canada,Toronto,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,22.77,3,0.0,9.7911,43.0
AMER-2023-154116,2023-12-16,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,Site Analytics,196.776,3,20.0,14.7582,7.5
AMER-2023-154116,2023-12-16,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,OneView,54.32,4,0.0,16.296,30.0
AMER-2023-154116,2023-12-16,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,Support,22.83,3,0.0,10.7301,47.0
APJ-2023-151799,2023-12-15,South Korea,Incheon,APJ,APAC,Cisco Systems,1019,Tech,Enterprise,Marketing Suite - Gold,73.85,1,0.0,2.2155,3.0
APJ-2023-151799,2023-12-15,South Korea,Daegu,APJ,APAC,Cisco Systems,1019,Tech,Enterprise,Support,25.71,3,0.0,6.6846,26.0
APJ-2023-151799,2023-12-15,South Korea,Daegu,APJ,APAC,Cisco Systems,1019,Tech,Enterprise,Storage,17.28,6,0.0,8.1216,47.0
APJ-2023-122595,2023-12-15,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,Enterprise,SaaS Connector Pack,2.032,1,60.0,-1.3208,-65.0
AMER-2023-169859,2023-12-15,United States,Seattle,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,SaaS Connector Pack - Gold,43.7,5,0.0,20.539,47.0
AMER-2023-169859,2023-12-15,United States,Seattle,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,64.96,14,20.0,22.736,35.0
AMER-2023-169859,2023-12-15,United States,Seattle,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,SaaS Connector Pack,26.25,3,0.0,11.025,42.0
APJ-2023-113992,2023-12-15,Japan,Ibaraki,APJ,JAPN,CVS Health,1026,Retail,SMB,ContactMatcher,974.988,4,30.0,-97.4988,-10.0
APJ-2023-151799,2023-12-15,South Korea,Incheon,APJ,APAC,Cisco Systems,1019,Tech,Enterprise,Alchemy,1199.98,2,0.0,467.9922,39.0
APJ-2023-151799,2023-12-15,South Korea,Daegu,APJ,APAC,Cisco Systems,1019,Tech,Enterprise,ContactMatcher,526.582,2,30.0,-52.6582,-10.0
APJ-2023-107629,2023-12-15,Australia,Brisbane,APJ,ANZ,American Express,1005,Finance,SMB,ChatBot Plugin,95.232,6,20.0,24.9984,26.25
APJ-2023-122595,2023-12-15,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,Enterprise,Data Smasher,227.976,3,20.0,28.497,12.5
APJ-2023-122595,2023-12-15,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,Enterprise,Site Analytics,52.68,3,20.0,19.755,37.5
APJ-2023-107629,2023-12-15,Australia,Brisbane,APJ,ANZ,American Express,1005,Finance,SMB,Data Smasher,39.264,3,20.0,-4.908,-12.5
APJ-2023-107629,2023-12-15,Australia,Brisbane,APJ,ANZ,American Express,1005,Finance,SMB,SaaS Connector Pack,56.328,3,60.0,-26.7558,-47.5
APJ-2023-107629,2023-12-15,Australia,Brisbane,APJ,ANZ,American Express,1005,Finance,SMB,SaaS Connector Pack,266.352,6,60.0,-292.9872,-110.0
EMEA-2023-147333,2023-12-15,United Arab Emirates,Abu Dhabi,EMEA,MEA,Merck,1064,Healthcare,Strategic,Data Smasher,44.75,5,0.0,8.5025,19.0
EMEA-2023-147333,2023-12-15,United Arab Emirates,Abu Dhabi,EMEA,MEA,Merck,1064,Healthcare,Strategic,Data Smasher,159.8,4,0.0,70.312,44.0
EMEA-2023-135377,2023-12-14,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,Manufacturing,Strategic,Marketing Suite,287.976,3,20.0,7.1994,2.5
AMER-2023-107986,2023-12-14,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,SMB,Marketing Suite - Gold,31.44,3,0.0,8.4888,27.0
AMER-2023-122770,2023-12-14,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,38.88,6,0.0,18.6624,48.0
AMER-2023-122770,2023-12-14,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,FinanceHub,8.64,3,0.0,4.2336,49.0
AMER-2023-122770,2023-12-14,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,12.96,2,0.0,6.3504,49.0
AMER-2023-122770,2023-12-14,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,201.04,8,0.0,54.2808,27.0
APJ-2023-162565,2023-12-12,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,FinanceHub,520.464,2,30.0,-14.8704,-2.86
APJ-2023-162565,2023-12-12,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,Support,10.368,2,20.0,3.6288,35.0
EMEA-2023-142776,2023-12-12,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,SaaS Connector Pack - Gold,7.28,1,0.0,3.4944,48.0
EMEA-2023-101798,2023-12-12,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,ContactMatcher,23.36,4,20.0,7.884,33.75
EMEA-2023-101798,2023-12-12,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,Data Smasher,39.98,2,0.0,13.5932,34.0
EMEA-2023-168389,2023-12-12,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,ContactMatcher,721.875,6,45.0,-420.0,-58.18
EMEA-2023-142776,2023-12-12,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,ContactMatcher,5.4,3,0.0,2.592,48.0
APJ-2023-162565,2023-12-12,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,77.72,1,60.0,-66.062,-85.0
EMEA-2023-168389,2023-12-12,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,ChatBot Plugin,13.584,1,20.0,1.3584,10.0
EMEA-2023-168389,2023-12-12,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,FinanceHub,64.784,1,20.0,-12.147,-18.75
EMEA-2023-168389,2023-12-12,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,Site Analytics,73.568,4,20.0,-16.5528,-22.5
EMEA-2023-100230,2023-12-12,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,SMB,ContactMatcher,14.952,1,20.0,5.0463,33.75
AMER-2023-153871,2023-12-12,Argentina,Rosario,AMER,LATAM,AT&T,1010,Communications,SMB,ContactMatcher,40.2,5,0.0,18.09,45.0
APJ-2023-149706,2023-12-12,Australia,Adelaide,APJ,ANZ,Allianz,1080,Finance,Strategic,Data Smasher,116.312,7,20.0,23.2624,20.0
AMER-2023-125213,2023-12-12,Argentina,Mendoza,AMER,LATAM,Allianz,1080,Finance,Strategic,Storage,6.54,3,0.0,2.1582,33.0
APJ-2023-165099,2023-12-12,Japan,Kyoto,APJ,JAPN,PepsiCo,1073,Consumer Products,SMB,OneView,1.392,2,80.0,-3.7584,-270.0
EMEA-2023-100230,2023-12-12,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,SMB,Support,17.94,3,0.0,8.073,45.0
EMEA-2023-160759,2023-12-12,France,Paris,EMEA,EU-WEST,FedEx,1036,Transportation,SMB,FinanceHub,63.686,1,30.0,-9.098,-14.29
AMER-2023-153871,2023-12-12,Argentina,Rosario,AMER,LATAM,AT&T,1010,Communications,SMB,ContactMatcher,735.98,2,0.0,331.191,45.0
AMER-2023-153871,2023-12-12,Argentina,Rosario,AMER,LATAM,AT&T,1010,Communications,SMB,OneView,22.75,7,0.0,6.5975,29.0
APJ-2023-129581,2023-12-12,South Korea,Daegu,APJ,APAC,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Site Analytics,128.85,3,0.0,3.8655,3.0
EMEA-2023-100230,2023-12-12,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,SMB,Site Analytics,116.98,2,0.0,29.245,25.0
AMER-2023-107748,2023-12-11,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Support,12.96,2,0.0,6.2208,48.0
EMEA-2023-148922,2023-12-11,Ukraine,Kyiv,EMEA,EU-EAST,Philip Morris International,1075,Consumer Products,Enterprise,ContactMatcher,45.84,8,0.0,22.0032,48.0
EMEA-2023-148922,2023-12-11,Ukraine,Kyiv,EMEA,EU-EAST,Philip Morris International,1075,Consumer Products,Enterprise,Site Analytics,38.97,3,0.0,0.7794,2.0
EMEA-2023-110149,2023-12-11,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,ContactMatcher,3.273,1,70.0,-2.5093,-76.67
EMEA-2023-110149,2023-12-11,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,SaaS Connector Pack,87.92,5,20.0,15.386,17.5
AMER-2023-140907,2023-12-11,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Data Smasher,49.08,3,0.0,4.908,10.0
EMEA-2023-152695,2023-12-11,Saudi Arabia,Riyadh,EMEA,MEA,Comcast,1022,Communications,SMB,SaaS Connector Pack - Gold,10.86,3,0.0,5.1042,47.0
EMEA-2023-158967,2023-12-11,Germany,Stuttgart,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,SaaS Connector Pack,19.104,3,20.0,5.7312,30.0
EMEA-2023-152695,2023-12-11,Saudi Arabia,Riyadh,EMEA,MEA,Comcast,1022,Communications,SMB,OneView,426.79,7,0.0,123.7691,29.0
AMER-2023-167150,2023-12-11,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,Strategic,ContactMatcher,65.568,2,20.0,22.9488,35.0
EMEA-2023-148922,2023-12-11,Ukraine,Kyiv,EMEA,EU-EAST,Philip Morris International,1075,Consumer Products,Enterprise,Data Smasher,599.97,3,0.0,257.9871,43.0
AMER-2023-140907,2023-12-11,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,324.9,5,0.0,38.988,12.0
AMER-2023-135503,2023-12-11,Colombia,Medellín,AMER,LATAM,Walmart,1096,Retail,Strategic,SaaS Connector Pack,14.76,2,0.0,4.2804,29.0
EMEA-2023-157651,2023-12-11,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Data Smasher,14.2,1,20.0,3.3725,23.75
AMER-2023-167150,2023-12-11,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,Strategic,ContactMatcher,19.936,4,20.0,7.2268,36.25
AMER-2023-107748,2023-12-11,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Site Analytics,95.84,4,20.0,34.742,36.25
EMEA-2023-148446,2023-12-11,Israel,Tel Aviv,EMEA,EU-EAST,Allstate,1003,Finance,SMB,ContactMatcher,1669.6,4,0.0,116.872,7.0
AMER-2023-140907,2023-12-11,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,ChatBot Plugin,18.24,3,0.0,5.2896,29.0
EMEA-2023-143798,2023-12-11,France,Paris,EMEA,EU-WEST,Amazon,1004,Tech,SMB,Support,10.368,2,20.0,3.6288,35.0
EMEA-2023-143798,2023-12-11,France,Paris,EMEA,EU-WEST,Amazon,1004,Tech,SMB,SaaS Connector Pack,310.88,2,20.0,23.316,7.5
AMER-2023-108294,2023-12-11,Costa Rica,San José,AMER,LATAM,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,34.5,3,0.0,15.525,45.0
AMER-2023-109960,2023-12-10,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,Data Smasher,104.88,6,0.0,41.952,40.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,ContactMatcher,29.36,2,0.0,13.5056,46.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,OneView,214.9,5,0.0,62.321,29.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,ContactMatcher,15.92,4,0.0,7.4824,47.0
AMER-2023-139199,2023-12-10,Brazil,São Paulo,AMER,LATAM,Procter & Gamble,1077,Consumer Products,Strategic,Support,12.96,2,0.0,6.2208,48.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,15.14,1,0.0,0.6056,4.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,FinanceHub,5.76,2,0.0,2.6496,46.0
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Alchemy,1399.98,2,0.0,629.991,45.0
AMER-2023-102659,2023-12-10,Brazil,São Paulo,AMER,LATAM,Allianz,1080,Finance,SMB,ContactMatcher,54.9,5,0.0,26.901,49.0
EMEA-2023-132927,2023-12-10,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,11.088,7,70.0,-8.1312,-73.33
EMEA-2023-148012,2023-12-10,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,ChatBot Plugin,2.624,1,20.0,0.4264,16.25
APJ-2023-129833,2023-12-10,India,Delhi,APJ,IND,Aviva,1006,Finance,SMB,ContactMatcher,10.4,5,0.0,5.096,49.0
APJ-2023-129833,2023-12-10,India,Delhi,APJ,IND,Aviva,1006,Finance,SMB,Support,33.45,5,0.0,15.387,46.0
AMER-2023-109960,2023-12-10,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,34.7,5,0.0,12.492,36.0
AMER-2023-109960,2023-12-10,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,ContactMatcher,33.72,4,0.0,15.5112,46.0
AMER-2023-109960,2023-12-10,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,Support,14.94,3,0.0,7.0218,47.0
APJ-2023-103814,2023-12-10,Australia,Melbourne,APJ,ANZ,Bank of America Corp.,1011,Finance,SMB,Support,143.856,9,20.0,48.5514,33.75
AMER-2023-139402,2023-12-10,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Strategic,Support,419.4,5,20.0,146.79,35.0
AMER-2023-141201,2023-12-10,United States,Jackson,AMER,NAMER,Volkswagen,1046,Manufacturing,Enterprise,Marketing Suite,148.257,3,15.0,15.6978,10.59
EMEA-2023-167920,2023-12-10,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Data Smasher,146.45,5,0.0,48.3285,33.0
AMER-2023-139402,2023-12-10,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,13.005,3,70.0,-9.9705,-76.67
APJ-2023-118038,2023-12-10,Japan,Tokyo,APJ,JAPN,Nissan Motor,1098,Transportation,Strategic,SaaS Connector Pack,9.708,3,60.0,-5.8248,-60.0
AMER-2023-145366,2023-12-10,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,SaaS Connector Pack - Gold,57.576,3,20.0,21.591,37.5
AMER-2023-145366,2023-12-10,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,37.208,1,20.0,-7.4416,-20.0
AMER-2023-102407,2023-12-10,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,ChatBot Plugin,11.16,2,0.0,2.79,25.0
AMER-2023-108329,2023-12-10,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,444.768,4,20.0,44.4768,10.0
AMER-2023-102407,2023-12-10,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,OneView,189.0,1,0.0,68.04,36.0
APJ-2023-118038,2023-12-10,Japan,Tokyo,APJ,JAPN,Nissan Motor,1098,Transportation,Strategic,ContactMatcher,1.248,3,80.0,-1.9344,-155.0
AMER-2023-102407,2023-12-10,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,ContactMatcher,896.328,9,20.0,22.4082,2.5
AMER-2023-139199,2023-12-10,Brazil,São Paulo,AMER,LATAM,Procter & Gamble,1077,Consumer Products,Strategic,FinanceHub,872.94,3,0.0,226.9644,26.0
APJ-2023-109715,2023-12-10,Australia,Sydney,APJ,ANZ,Fannie Mae,1035,Finance,SMB,Support,15.984,2,20.0,4.995,31.25
APJ-2023-118038,2023-12-10,Japan,Tokyo,APJ,JAPN,Nissan Motor,1098,Transportation,Strategic,Marketing Suite - Gold,27.24,3,20.0,2.724,10.0
AMER-2023-139199,2023-12-10,Brazil,São Paulo,AMER,LATAM,Procter & Gamble,1077,Consumer Products,Strategic,ContactMatcher,41.54,2,0.0,19.5238,47.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Data Smasher,179.95,5,0.0,37.7895,21.0
EMEA-2023-117324,2023-12-09,Italy,Naples,EMEA,EU,UnitedHealth Group,1092,Healthcare,SMB,OneView,1089.75,3,0.0,305.13,28.0
EMEA-2023-117324,2023-12-09,Italy,Naples,EMEA,EU,UnitedHealth Group,1092,Healthcare,SMB,FinanceHub,61.06,2,0.0,28.0876,46.0
AMER-2023-108854,2023-12-09,United States,Los Angeles,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Marketing Suite - Gold,42.76,1,0.0,11.1176,26.0
EMEA-2023-152436,2023-12-09,Norway,Oslo,EMEA,NOR,Pemex,1058,Energy,Enterprise,Marketing Suite - Gold,592.74,6,0.0,160.0398,27.0
AMER-2023-108854,2023-12-09,United States,Los Angeles,AMER,NAMER,Walt Disney,1097,Communications,Strategic,ContactMatcher,90.48,3,20.0,33.93,37.5
AMER-2023-108854,2023-12-09,United States,Los Angeles,AMER,NAMER,Walt Disney,1097,Communications,Strategic,ContactMatcher,22.424,1,20.0,8.409,37.5
AMER-2023-108854,2023-12-09,United States,Los Angeles,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Support,87.92,4,0.0,40.4432,46.0
EMEA-2023-131961,2023-12-09,France,Paris,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,13.248,4,20.0,3.6432,27.5
EMEA-2023-131961,2023-12-09,France,Paris,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,SMB,Site Analytics,83.988,2,40.0,-20.997,-25.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,27.15,5,0.0,13.3035,49.0
AMER-2023-117926,2023-12-09,United States,Los Angeles,AMER,NAMER,Trafigura Group,1100,Finance,Strategic,OneView,69.48,1,0.0,20.844,30.0
EMEA-2023-117324,2023-12-09,Italy,Naples,EMEA,EU,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite,459.92,4,0.0,41.3928,9.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Alchemy,1199.976,3,20.0,434.9913,36.25
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,28.35,9,0.0,13.608,48.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ContactMatcher,1004.024,7,20.0,-112.9527,-11.25
EMEA-2023-117324,2023-12-09,Italy,Naples,EMEA,EU,UnitedHealth Group,1092,Healthcare,SMB,Support,27.52,4,0.0,12.6592,46.0
EMEA-2023-145226,2023-12-09,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack,109.48,2,0.0,33.9388,31.0
EMEA-2023-145226,2023-12-09,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,272.94,3,0.0,0.0,0.0
EMEA-2023-145226,2023-12-09,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Support,19.44,3,0.0,9.3312,48.0
EMEA-2023-145226,2023-12-09,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,31.92,4,0.0,8.2992,26.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,113.568,2,20.0,-18.4548,-16.25
EMEA-2023-167570,2023-12-09,France,Paris,EMEA,EU-WEST,Chevron,1017,Energy,SMB,FinanceHub,215.544,4,30.0,-58.5048,-27.14
EMEA-2023-117324,2023-12-09,Italy,Naples,EMEA,EU,UnitedHealth Group,1092,Healthcare,SMB,Data Smasher,178.11,3,0.0,32.0598,18.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,9.68,1,0.0,4.6464,48.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Marketing Suite,1336.829,13,15.0,31.4548,2.35
AMER-2023-148264,2023-12-09,United States,Lafayette,AMER,NAMER,Bosch,1076,Tech,SMB,Marketing Suite - Gold,29.79,3,0.0,8.6391,29.0
AMER-2023-148264,2023-12-09,United States,Lafayette,AMER,NAMER,Bosch,1076,Tech,SMB,SaaS Connector Pack,128.9,2,0.0,15.468,12.0
AMER-2023-148264,2023-12-09,United States,Lafayette,AMER,NAMER,Bosch,1076,Tech,SMB,Support,60.12,9,0.0,28.8576,48.0
AMER-2023-117457,2023-12-09,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,55.98,1,0.0,27.4302,49.0
EMEA-2023-135587,2023-12-08,Ukraine,Donetsk,EMEA,EU-EAST,BNP Paribas,1065,Finance,SMB,OneView,320.64,4,0.0,89.7792,28.0
EMEA-2023-135587,2023-12-08,Ukraine,Donetsk,EMEA,EU-EAST,BNP Paribas,1065,Finance,SMB,Data Smasher,52.0,4,0.0,23.4,45.0
AMER-2023-142328,2023-12-08,United States,Los Angeles,AMER,NAMER,Boeing,1014,Manufacturing,Enterprise,Support,50.04,6,0.0,25.02,50.0
EMEA-2023-136189,2023-12-08,Spain,Murcia,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack,82.38,6,0.0,25.5378,31.0
APJ-2023-134285,2023-12-08,Japan,Osaka,APJ,JAPN,Wells Fargo,1099,Finance,Strategic,Storage,3.552,3,20.0,1.2432,35.0
APJ-2023-134285,2023-12-08,Japan,Osaka,APJ,JAPN,Wells Fargo,1099,Finance,Strategic,Support,15.552,3,20.0,5.4432,35.0
AMER-2023-157980,2023-12-08,Mexico,Cancun,AMER,LATAM,Bosch,1076,Tech,SMB,Data Smasher,127.984,2,20.0,25.5968,20.0
AMER-2023-137099,2023-12-08,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,374.376,3,20.0,46.797,12.5
